kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
2438264,K00440.02,CONFIRMED,2,1789361960.5136006
3340312,K00441.01,FALSE POSITIVE,1,-2060835961.055956
3745690,K00442.01,CONFIRMED,1,-1545157359.153482
3745690,K00442.02,CONFIRMED,2,-194762433.98037153
3745690,K00442.03,CONFIRMED,3,-1862867991.2489398
3833007,K00443.01,CONFIRMED,1,-981400298.8184557
3847138,K00444.01,CONFIRMED,1,-1277478810.8989706
4633570,K00446.01,CONFIRMED,1,-1291919725.2628808
4633570,K00446.02,CONFIRMED,2,-1804007942.662648
5021176,K00447.01,FALSE POSITIVE,1,-307994465.26914585
5640085,K00448.01,CONFIRMED,1,-62209202.8151239
5640085,K00448.02,CONFIRMED,2,-2111326272.6110008
5779852,K00449.01,FALSE POSITIVE,1,-29281987.375203636
6042214,K00450.01,FALSE POSITIVE,1,-996155041.5208467
6200715,K00451.01,FALSE POSITIVE,1,-386232152.21090937
6291033,K00452.01,CONFIRMED,1,-840239239.8866363
6758917,K00453.01,FALSE POSITIVE,1,8149225689.894605
7098355,K00454.01,CONFIRMED,1,-1774695574.3217528
7101828,K00455.01,FALSE POSITIVE,1,-1992981628.4794433
7269974,K00456.01,CONFIRMED,1,-527851121.5066898
7269974,K00456.02,CONFIRMED,2,-1340775114.4501243
7440748,K00457.01,CONFIRMED,1,2263667773.5056953
7440748,K00457.02,CONFIRMED,2,422603485.3114607
7504328,K00458.01,FALSE POSITIVE,1,-329716771.8729777
7977197,K00459.01,CONFIRMED,1,-616623832.2212231
7977197,K00459.02,CONFIRMED,2,-1944856649.3203926
8043638,K00460.01,CONFIRMED,1,-169096116.64930198
8621348,K00461.01,FALSE POSITIVE,1,-1898231002.4120224
8773869,K00462.01,FALSE POSITIVE,1,-520619677.3035201
8845205,K00463.01,CONFIRMED,1,819166206.1967453
8890783,K00464.01,CONFIRMED,1,2327479150.9057055
8890783,K00464.02,CONFIRMED,2,1905007824.6037529
9008220,K00466.01,FALSE POSITIVE,1,3776286743.6773815
9583881,K00467.01,CONFIRMED,1,2418851284.614093
9589524,K00468.01,CONFIRMED,1,98801952.01734671
9703198,K00469.01,FALSE POSITIVE,1,4588872574.030008
9844088,K00470.01,CONFIRMED,1,8149224982.354566
10019643,K00471.01,CONFIRMED,1,-1446007480.8966515
10019643,K00471.02,CONFIRMED,2,-2199687039.9577394
10123064,K00472.01,CONFIRMED,1,3184335787.795321
10155434,K00473.01,FALSE POSITIVE,1,-1346292670.606687
10460984,K00474.01,CONFIRMED,1,-916299023.7821448
10460984,K00474.02,CONFIRMED,2,-1873024730.5373535
10460984,K00474.03,FALSE POSITIVE,3,-2395480808.7163196
10460984,K00474.04,CONFIRMED,4,-1568425565.3483717
10577994,K00475.01,CONFIRMED,1,-1042992854.6354657
10577994,K00475.02,CONFIRMED,2,-1427199995.344041
10599206,K00476.01,CONFIRMED,1,-1590126720.7806103
10934674,K00477.01,CONFIRMED,1,-1671730055.8764517
10990886,K00478.01,CONFIRMED,1,2558064694.3947816
11015323,K00479.01,CONFIRMED,1,-1085741365.1850562
11134879,K00480.01,CONFIRMED,1,3382081693.276957
11192998,K00481.01,CONFIRMED,1,760644281.7444725
11192998,K00481.02,CONFIRMED,2,3075642253.8408127
11192998,K00481.03,CONFIRMED,3,-1716637233.266597
11255761,K00482.01,FALSE POSITIVE,1,-1388797193.855606
11497977,K00483.01,CONFIRMED,1,804252629.8972582
12061222,K00484.01,CONFIRMED,1,-1020499191.7386811
12316431,K00485.01,FALSE POSITIVE,1,-1320696001.7236786
12404305,K00486.01,CONFIRMED,1,-1331478389.7389958
12834874,K00487.01,CONFIRMED,1,-930830937.0337291
2557816,K00488.01,CONFIRMED,1,-1467460049.2019413
2576197,K00489.01,FALSE POSITIVE,1,594428163.0445982
3239945,K00490.01,CONFIRMED,1,-832593722.2818152
3239945,K00490.02,CONFIRMED,2,215301042.89631423
3239945,K00490.03,CONFIRMED,3,-1023445107.8620665
3239945,K00490.04,CONFIRMED,4,-2271371850.9352813
3541800,K00491.01,FALSE POSITIVE,1,-1689172500.5081782
3559935,K00492.01,CONFIRMED,1,-1851131661.1937172
3834360,K00493.01,FALSE POSITIVE,1,-117983102.94258802
3966801,K00494.01,CONFIRMED,1,-1519537718.3988128
4049108,K00495.01,FALSE POSITIVE,1,-794331036.835319
4454752,K00496.01,CONFIRMED,1,4230509361.9596715
4757437,K00497.01,CONFIRMED,1,-1619648611.5048146
4757437,K00497.02,CONFIRMED,2,-1955321932.9439166
4847534,K00499.01,CONFIRMED,1,-1241156290.5305138
4852528,K00500.01,CONFIRMED,1,702070998.444386
4852528,K00500.02,CONFIRMED,2,147073735.92977014
4852528,K00500.03,CONFIRMED,3,-151591359.3726397
4852528,K00500.04,CONFIRMED,4,237467432.25836208
4852528,K00500.05,CONFIRMED,5,-1370248630.6849744
4951877,K00501.01,FALSE POSITIVE,1,-2113208185.7628305
5282051,K00502.01,FALSE POSITIVE,1,-1884193130.6419754
5340644,K00503.01,CONFIRMED,1,100164048.34886104
5461440,K00504.01,CONFIRMED,1,-2152605534.460053
5689351,K00505.01,CONFIRMED,1,-996850298.2981223
5689351,K00505.02,CONFIRMED,2,-1983808339.7563944
5689351,K00505.03,CONFIRMED,3,-1007572588.7759632
5689351,K00505.04,CONFIRMED,4,-1835675039.0858996
5689351,K00505.05,CONFIRMED,5,-1740656988.9330876
5780715,K00506.01,FALSE POSITIVE,1,8149224426.827909
5812960,K00507.01,CONFIRMED,1,-522341904.5246965
6266741,K00508.01,CONFIRMED,1,-51069415.84663713
6266741,K00508.02,CONFIRMED,2,-1257656824.6826463
6381846,K00509.01,CONFIRMED,1,935536093.0588055
6381846,K00509.02,CONFIRMED,2,-875849691.2252913
6381846,K00509.03,CONFIRMED,3,-2597315669.4164762
6422155,K00510.01,CONFIRMED,1,130714021.82790819
6422155,K00510.02,CONFIRMED,2,-1249417168.2073991
6422155,K00510.03,CONFIRMED,3,-2158287897.857637
6422155,K00510.04,CONFIRMED,4,-2199847765.4595184
6451936,K00511.01,CONFIRMED,1,329851888.1498737
6451936,K00511.02,CONFIRMED,2,-1244949773.3891003
6838050,K00512.01,CONFIRMED,1,-1064206909.7130247
6937692,K00513.01,CONFIRMED,1,-1661392482.505372
7602070,K00514.01,FALSE POSITIVE,1,-1839899248.6003675
7812179,K00515.01,FALSE POSITIVE,1,-507325947.33312124
7840044,K00516.01,FALSE POSITIVE,1,-2256945634.9432535
8015907,K00517.01,CONFIRMED,1,7492918480.116575
8017703,K00518.01,CONFIRMED,1,166552055.9612888
8017703,K00518.02,CONFIRMED,2,-2170799564.1984363
8017703,K00518.03,CONFIRMED,3,-1901161261.6619594
8022244,K00519.01,CONFIRMED,1,-1593821772.7399569
8022244,K00519.02,CONFIRMED,2,-2100767096.197434
8037145,K00520.01,CONFIRMED,1,-1312173316.828627
8037145,K00520.02,CONFIRMED,2,-1825630784.376546
8037145,K00520.03,CONFIRMED,3,-1414525572.383071
8037145,K00520.04,CONFIRMED,4,-2495439025.7614307
8162789,K00521.01,FALSE POSITIVE,1,733576871.8043555
8162789,K00521.02,FALSE POSITIVE,2,-2282560267.394177
8265218,K00522.01,FALSE POSITIVE,1,-91848031.33099209
8806123,K00523.01,CONFIRMED,1,-395247068.6186487
8806123,K00523.02,CONFIRMED,2,-2194910751.314717
8934495,K00524.01,FALSE POSITIVE,1,1098540423.8096135
9119458,K00525.01,FALSE POSITIVE,1,-1211648006.719964
9157634,K00526.01,CONFIRMED,1,8149224627.971821
9636569,K00527.01,FALSE POSITIVE,1,-2181714672.4732137
9941859,K00528.01,CONFIRMED,1,-458059506.1966033
9941859,K00528.02,CONFIRMED,2,-1945480947.2958958
9941859,K00528.03,CONFIRMED,3,-1327221350.7987792
10068030,K00529.01,FALSE POSITIVE,1,7817441541.959221
10266615,K00530.01,CONFIRMED,1,-1469439286.1388657
10395543,K00531.01,FALSE POSITIVE,1,8149225689.7038555
10454313,K00532.01,CONFIRMED,1,714247716.9365677
10513530,K00533.01,CONFIRMED,1,-1632500704.8516874
10513530,K00533.02,FALSE POSITIVE,2,-1923832296.5217867
10554999,K00534.01,CONFIRMED,1,-231161847.3184392
10554999,K00534.02,CONFIRMED,2,209004041.02866387
10873260,K00535.01,CONFIRMED,1,1604634026.4513865
10965008,K00536.01,CONFIRMED,1,-1922668925.8938735
11073351,K00537.01,CONFIRMED,1,622960733.648068
11090765,K00538.01,CONFIRMED,1,-1700274959.9021192
11521048,K00540.01,FALSE POSITIVE,1,1189281572.9777348
11656721,K00541.01,CONFIRMED,1,-1579017312.1532552
11669239,K00542.01,CONFIRMED,1,-2032952632.5744505
11669239,K00542.02,CONFIRMED,2,-2223626293.3255363
11823054,K00543.01,CONFIRMED,1,938908386.0582887
11823054,K00543.02,CONFIRMED,2,-849596095.8392059
11913012,K00544.01,FALSE POSITIVE,1,-1648150495.826783
11972666,K00545.01,FALSE POSITIVE,1,-1273997243.797673
12058931,K00546.01,CONFIRMED,1,-1688667952.5835614
12058931,K00546.02,CONFIRMED,2,-1967012917.4961588
12116489,K00547.01,CONFIRMED,1,-121708081.28930525
12600735,K00548.01,CONFIRMED,1,-1337555612.7561564
12600735,K00548.02,FALSE POSITIVE,2,-2462663856.183859
3437776,K00549.01,FALSE POSITIVE,1,-2041384052.590344
3437776,K00549.02,FALSE POSITIVE,2,-2170739838.530303
4165473,K00550.01,CONFIRMED,1,-1227921169.8668098
4270253,K00551.01,CONFIRMED,1,-1588798055.864331
4270253,K00551.02,CONFIRMED,2,-1171390042.2536592
5122112,K00552.01,FALSE POSITIVE,1,8149225689.705992
5303551,K00553.01,FALSE POSITIVE,1,-1697412786.138431
5443837,K00554.01,FALSE POSITIVE,1,8149225689.672211
5709725,K00555.01,CONFIRMED,1,-2238565078.877362
5709725,K00555.02,FALSE POSITIVE,2,-1023279229.8381639
5738496,K00556.01,FALSE POSITIVE,1,-2344610956.4514594
5774349,K00557.01,CONFIRMED,1,-1375373135.2233074
5978361,K00558.01,FALSE POSITIVE,1,-478793081.2763273
6501635,K00560.01,CONFIRMED,1,-1619059817.2659242
6665695,K00561.01,CONFIRMED,1,-136189552.61259645
6707833,K00563.01,CONFIRMED,1,-2046189065.6368537
6786037,K00564.01,CONFIRMED,1,-1376991882.306484
6786037,K00564.02,CONFIRMED,2,-2441390841.6947923
6786037,K00564.03,CONFIRMED,3,-2109258573.265357
7025846,K00565.01,FALSE POSITIVE,1,-1611656862.0425985
7119481,K00566.01,CONFIRMED,1,-1984403210.292874
7119481,K00566.02,FALSE POSITIVE,2,-2608734670.5750384
7119481,K00566.03,FALSE POSITIVE,3,-2552434600.491442
7445445,K00567.01,CONFIRMED,1,-479537902.13840425
7445445,K00567.02,CONFIRMED,2,-1646521942.4550018
7445445,K00567.03,CONFIRMED,3,-1732421793.8447635
7595157,K00568.01,CONFIRMED,1,209504917.68859166
7595157,K00568.02,CONFIRMED,2,-1422796307.2181923
8008206,K00569.01,CONFIRMED,1,-1740284996.8430498
8008206,K00569.02,CONFIRMED,2,87490750.80039933
8106610,K00570.01,FALSE POSITIVE,1,-1592024372.5460064
8120608,K00571.01,CONFIRMED,1,-490970998.0450706
8120608,K00571.02,CONFIRMED,2,-827737706.6258539
8120608,K00571.03,CONFIRMED,3,204216124.7345944
8120608,K00571.04,CONFIRMED,4,-1830102866.1431618
8120608,K00571.05,CONFIRMED,5,-2570810530.441885
8193178,K00572.01,CONFIRMED,1,-1584873332.0760746
8193178,K00572.02,CONFIRMED,2,-2107541387.9473083
8344004,K00573.01,CONFIRMED,1,-376510960.42988366
8344004,K00573.02,CONFIRMED,2,-809013098.6837138
8355239,K00574.01,CONFIRMED,1,-1055743954.2322195
8355239,K00574.02,CONFIRMED,2,-2103631154.1373217
8367113,K00575.01,CONFIRMED,1,-1824031771.2660472
8474898,K00576.01,FALSE POSITIVE,1,-1300961375.413509
8558011,K00577.01,FALSE POSITIVE,1,-2352815269.48495
8558011,K00577.02,CONFIRMED,2,-831819264.0439736
8565266,K00578.01,CONFIRMED,1,1707905994.8952522
8616637,K00579.01,CONFIRMED,1,2012134849.9698746
8616637,K00579.02,CONFIRMED,2,397247527.68565357
8625925,K00580.01,CONFIRMED,1,35089589.05118459
8822216,K00581.01,CONFIRMED,1,2032197439.7414882
8822216,K00581.02,CONFIRMED,2,-2374440466.242324
9020160,K00582.01,CONFIRMED,1,573317161.9857385
9020160,K00582.02,CONFIRMED,2,-1699979373.199056
9020160,K00582.03,CONFIRMED,3,-1957621181.0280824
9076513,K00583.01,CONFIRMED,1,-580740775.2751873
9146018,K00584.01,CONFIRMED,1,-231781309.12937257
9146018,K00584.02,CONFIRMED,2,-1499309038.7496796
9146018,K00584.03,CONFIRMED,3,-2199610179.6121964
9279669,K00585.01,CONFIRMED,1,1516481292.4494169
9570741,K00586.01,CONFIRMED,1,-1728085970.5939112
9607164,K00587.01,CONFIRMED,1,-1071568540.7017509
9631762,K00588.01,CONFIRMED,1,-863100837.9224799
9782691,K00590.01,CONFIRMED,1,-1775533972.792664
9782691,K00590.02,CONFIRMED,2,-2134096828.237356
9886221,K00591.01,FALSE POSITIVE,1,-1628215056.806041
9957627,K00592.01,FALSE POSITIVE,1,-2128540388.091178
9958962,K00593.01,CONFIRMED,1,-1284069208.9890487
9958962,K00593.02,CONFIRMED,2,-2028337329.8499107
9958962,K00593.03,FALSE POSITIVE,3,-2092034599.2878168
9958962,K00593.04,FALSE POSITIVE,4,-2613128280.4784856
10388286,K00596.01,CONFIRMED,1,5270720706.661061
10600261,K00597.01,CONFIRMED,1,-1832929059.7509367
10600261,K00597.02,CONFIRMED,2,-1004938938.2226533
10600261,K00597.03,CONFIRMED,3,-2341900611.933645
10656823,K00598.01,CONFIRMED,1,-723716588.5448188
10656823,K00598.02,CONFIRMED,2,-2331516812.6657662
10676824,K00599.01,FALSE POSITIVE,1,-618023141.7682662
10718726,K00600.01,CONFIRMED,1,-787345066.609265
10973664,K00601.01,CONFIRMED,1,1340940594.1827419
10973664,K00601.02,FALSE POSITIVE,2,1061631960.758693
10973664,K00601.03,CONFIRMED,3,1341091469.0697258
12459913,K00602.01,CONFIRMED,1,-1942288841.9754636
2441151,K00603.01,FALSE POSITIVE,1,3630214117.095922
3970233,K00604.01,FALSE POSITIVE,1,8149225689.888521
4832837,K00605.01,CONFIRMED,1,4218807604.16594
4832837,K00605.02,FALSE POSITIVE,2,-2195064087.235521
5014753,K00606.01,FALSE POSITIVE,1,8149225689.900233
5441980,K00607.01,FALSE POSITIVE,1,8149225689.599739
5562784,K00608.01,FALSE POSITIVE,1,-1205849592.1708212
5608566,K00609.01,FALSE POSITIVE,1,8149225401.608021
5686174,K00610.01,CONFIRMED,1,-932802437.2666489
6309763,K00611.01,FALSE POSITIVE,1,8149225689.726355
6587002,K00612.01,CONFIRMED,1,-1716821331.5358975
6587002,K00612.02,CONFIRMED,2,-1234272968.7912958
6587002,K00612.03,FALSE POSITIVE,3,-2136281753.8897417
6960456,K00613.01,FALSE POSITIVE,1,-2329025577.5104876
7368664,K00614.01,CONFIRMED,1,7011137983.586208
8374580,K00615.01,FALSE POSITIVE,1,-1014122956.962145
9714696,K00616.01,FALSE POSITIVE,1,956968664.8226233
9846086,K00617.01,FALSE POSITIVE,1,5557998594.429677
10353968,K00618.01,CONFIRMED,1,-495910678.03462756
10384962,K00619.01,FALSE POSITIVE,1,8149225689.921788
11773022,K00620.01,CONFIRMED,1,1831406299.5230608
11773022,K00620.02,CONFIRMED,2,2314906288.540339
11773022,K00620.03,CONFIRMED,3,-1666394551.708033
12251650,K00621.01,FALSE POSITIVE,1,8149225689.699372
12417486,K00622.01,FALSE POSITIVE,1,-1497880948.5828722
12068975,K00623.01,CONFIRMED,1,-1505173879.4981465
12068975,K00623.02,CONFIRMED,2,-1218030806.2822883
12068975,K00623.03,CONFIRMED,3,-1984924192.2671876
12068975,K00623.04,CONFIRMED,4,-2509995251.3030314
3541946,K00624.01,CONFIRMED,1,-161566851.8179125
3541946,K00624.02,CONFIRMED,2,3017587525.2499876
3541946,K00624.03,CONFIRMED,3,-1782811298.458365
4449034,K00625.01,FALSE POSITIVE,1,-762083185.7038132
4478168,K00626.01,CONFIRMED,1,-1326420863.6347125
4478168,K00626.02,FALSE POSITIVE,2,-2378195945.5428066
4563268,K00627.01,CONFIRMED,1,-106432736.54311658
4563268,K00627.02,CONFIRMED,2,-1419964649.3576052
4644604,K00628.01,CONFIRMED,1,-1118748539.1701837
4656049,K00629.01,CONFIRMED,1,-2137774123.0375338
4659405,K00630.01,FALSE POSITIVE,1,-1091468121.4963052
4742414,K00631.01,CONFIRMED,1,8149225689.744047
4827723,K00632.01,CONFIRMED,1,-630698144.0656937
4841374,K00633.01,CONFIRMED,1,-2127952730.2220182
4861736,K00634.01,FALSE POSITIVE,1,595404465.7250005
5020319,K00635.01,FALSE POSITIVE,1,-384340327.860818
5090690,K00636.01,FALSE POSITIVE,1,8149225689.768008
5098444,K00637.01,FALSE POSITIVE,1,8149225689.903942
5113822,K00638.01,CONFIRMED,1,-1052906333.3233781
5113822,K00638.02,CONFIRMED,2,-1367487178.6311135
5120087,K00639.01,CONFIRMED,1,-1302733682.5469728
5121511,K00640.01,CONFIRMED,1,-648293410.8621677
5131180,K00641.01,FALSE POSITIVE,1,395070019.13843775
5181817,K00642.01,FALSE POSITIVE,1,575135.69139266
5309353,K00643.01,FALSE POSITIVE,1,990397300.4811488
5356593,K00644.01,FALSE POSITIVE,1,8149225689.849034
5374854,K00645.01,CONFIRMED,1,-2180880271.364373
5374854,K00645.02,FALSE POSITIVE,2,-1743700240.651299
5384802,K00646.01,FALSE POSITIVE,1,8149225689.922687
5531694,K00647.01,CONFIRMED,1,-922999506.3744088
5531694,K00647.02,FALSE POSITIVE,2,-2479661724.2868342
5596440,K00648.01,FALSE POSITIVE,1,5865058432.255887
5613330,K00649.01,CONFIRMED,1,-1809079532.9619353
5613330,K00649.02,FALSE POSITIVE,2,-2549850162.013391
5786676,K00650.01,FALSE POSITIVE,1,1403327802.1767077
5796186,K00651.01,FALSE POSITIVE,1,1307400706.3807747
5796675,K00652.01,CONFIRMED,1,7144600190.796691
5893123,K00653.01,FALSE POSITIVE,1,608926108.2121608
5941160,K00654.01,CONFIRMED,1,-1744052776.6106985
5941160,K00654.02,CONFIRMED,2,-1784862882.71837
5966154,K00655.01,CONFIRMED,1,-1330210537.8694844
5966154,K00655.02,CONFIRMED,2,-2254841750.500432
5966660,K00656.01,FALSE POSITIVE,1,1758410378.325501
6020753,K00657.01,CONFIRMED,1,1192484248.603994
6020753,K00657.02,CONFIRMED,2,-753070661.9725631
6062088,K00658.01,CONFIRMED,1,3190965394.9882264
6062088,K00658.02,CONFIRMED,2,695307140.7684442
6062088,K00658.03,CONFIRMED,3,-2205571131.7417955
6125481,K00659.01,CONFIRMED,1,-1578489898.3096917
6267535,K00660.01,CONFIRMED,1,-1401933994.186078
